Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,Leverage,High_Leverage_2p,High_Leverage_3p,Cook_Distance
7.2,4.0,9.2,3.2,0.4,2.95,Moderate,0.003379238394763514,0,0,8.429995640534606e-05
7.4,2.7,9.4,3.4,1.1,3.04,Moderate,0.001837202223259892,0,0,5.527091071340512e-05
9.7,0.2,5.1,4.0,5.0,3.25,High,0.005183545034112247,0,0,1.6490358143572386e-06
6.7,1.1,7.6,2.6,6.0,2.83,Moderate,0.0014118723819148697,0,0,8.916416316228565e-05
7.6,2.7,6.9,1.5,5.3,3.05,Moderate,0.0010916847234428752,0,0,0.0004178423296285813
8.7,3.0,8.3,0.9,3.1,3.1,High,0.0019535934445372694,0,0,0.00011812950745011232
7.9,2.3,7.4,3.3,3.1,3.75,Moderate,0.004574854836089006,0,0,0.001997797357422292
8.6,0.4,8.7,0.8,5.5,3.22,High,0.002397343120385418,0,0,0.00021502308544822746
5.3,3.9,9.8,0.3,4.7,2.53,Low,0.005461622628318845,0,0,1.5735029145109724e-05
7.4,3.3,9.8,2.2,1.3,3.06,Moderate,0.0025580364300349157,0,0,5.312281778076593e-05
6.8,2.4,6.6,5.5,2.7,3.05,Moderate,0.0018842957665956004,0,0,0.0003152397290692597
6.6,1.2,5.2,4.9,6.1,3.2,High,0.0031807324789631564,0,0,0.0002566628131936501
7.3,1.3,7.4,4.9,3.1,2.83,Moderate,0.0020611914400042214,0,0,0.0003340958803835055
6.9,1.3,5.9,3.6,6.3,2.94,High,0.0014827194805778995,0,0,0.00015601436496121202
7.4,3.5,5.2,3.9,4.0,3.26,High,0.002890190525116615,0,0,6.438250792653263e-05
9.4,2.9,9.6,0.7,1.4,3.57,High,0.003048968759236918,0,0,0.0001805991086113858
7.5,0.1,5.0,1.4,10.0,3.07,High,0.004484776583775829,0,0,5.691464348942847e-05
5.9,0.1,9.5,0.0,8.5,2.79,Low,0.0046972632174358524,0,0,0.00044644843791341766
8.7,0.6,9.6,4.6,0.5,3.57,High,0.0037124106415900877,0,0,0.0006682891943806783
5.0,3.9,9.4,5.1,0.6,2.98,Low,0.006754087469729403,0,0,5.0476231278907215e-06
8.3,1.4,9.5,1.4,3.4,3.06,High,0.002098300491413175,0,0,0.0006124031360240315
9.6,0.6,6.1,3.3,4.4,3.47,High,0.0027449759344327913,0,0,2.783105948703237e-06
8.8,2.5,6.2,0.0,6.5,3.29,High,0.002798451153739413,0,0,1.2869523034071047e-05
9.5,1.6,7.6,2.5,2.8,3.7,High,0.002427922391532419,0,0,1.3880056437608743e-05
7.2,3.1,7.6,1.9,4.2,2.79,Moderate,0.0019212661741585776,0,0,0.00023807703248183878
5.7,2.6,8.4,4.5,2.8,2.94,Low,0.002387683228306296,0,0,0.00018426728651894518
7.5,3.6,9.7,2.6,0.6,2.84,Moderate,0.00376542350731523,0,0,8.929653387326177e-05
9.9,1.1,6.0,2.7,4.3,3.68,High,0.0034254323863764256,0,0,1.6431059201416458e-06
5.3,3.9,7.9,3.3,3.6,2.79,Low,0.002977607122810106,0,0,4.272448556039467e-05
5.2,2.4,8.6,2.5,5.3,3.21,Low,0.004828734321515575,0,0,1.8620699484619066e-05
8.8,0.9,6.1,1.0,7.2,3.53,High,0.003003765701442367,0,0,1.0833474486956781e-05
9.1,1.5,7.9,4.0,1.5,3.29,High,0.0016219718290894445,0,0,3.343716326612074e-05
6.2,0.7,9.9,3.7,3.5,2.73,Moderate,0.00374591299870738,0,0,0.0005276161762834782
6.3,2.0,6.6,1.0,8.1,3.09,Moderate,0.001716321276821535,0,0,0.00018680797563153304
6.3,0.1,8.5,3.0,6.1,2.99,Moderate,0.002533738855792813,0,0,0.0001157817402623362
5.5,3.0,5.1,1.5,8.9,2.66,High,0.0037688231978367562,0,0,0.001661390940080175
9.5,2.9,5.4,4.9,1.3,3.67,High,0.004332765348997506,0,0,2.623546619036053e-06
8.0,2.7,10.0,0.8,2.5,3.2,Moderate,0.0022149797076775556,0,0,0.00011576876891712621
8.1,1.8,5.2,0.1,8.8,3.28,High,0.0033100664439463705,0,0,1.6777181673309225e-05
7.8,2.2,5.2,2.8,6.0,3.0,High,0.0024071009951908452,0,0,2.7363018491552082e-05
9.6,1.6,8.1,3.7,1.0,3.46,High,0.0021460567630213786,0,0,2.130367374433996e-05
9.3,1.6,9.4,0.9,2.8,3.69,High,0.0036779991907675454,0,0,0.00019015996180482978
6.4,0.2,9.0,2.5,5.9,2.81,Moderate,0.0030217587274305436,0,0,0.00010883649844090701
9.5,3.3,7.8,2.1,1.3,3.28,High,0.0026656691669054034,0,0,2.4472139466120922e-05
7.4,1.6,9.6,0.7,4.7,2.75,Moderate,0.00355240605115887,0,0,9.077401972454537e-05
7.5,1.8,7.6,0.8,6.3,2.93,Moderate,0.0014451408721224775,0,0,0.0003066214630608884
7.6,1.0,5.9,0.4,9.1,3.06,High,0.0026060579353052848,0,0,7.277060719390802e-05
8.1,2.9,8.4,2.2,2.4,3.52,High,0.002317490818980598,0,0,0.0003352306478192042
6.9,1.5,8.2,3.0,4.4,2.99,Moderate,0.0008655014481518936,0,0,4.229276303522852e-05
8.2,1.2,5.1,5.3,4.2,3.19,High,0.002821339569334127,0,0,1.4272667295526586e-05
6.1,3.7,8.6,4.3,1.3,2.79,Moderate,0.003046550090624537,0,0,0.00034195861172674343
7.6,0.7,6.5,1.9,7.3,3.0,Moderate,0.0017341334950881481,0,0,0.0008537433850669042
5.8,0.8,8.9,1.0,7.5,2.89,Low,0.002792114864086294,0,0,0.0002435782545516785
9.9,1.3,5.6,3.4,3.8,3.43,High,0.0035084112398014295,0,0,1.2725088879328622e-06
9.5,3.1,8.1,1.0,2.3,3.25,High,0.002567830441303008,0,0,3.113326012374934e-05
8.4,2.9,9.8,0.8,2.1,3.28,High,0.002483017755060743,0,0,0.0007647476669567408
5.1,2.2,8.5,4.7,3.5,2.64,Low,0.0029405508917128747,0,0,1.1717030075150081e-05
7.6,1.3,9.3,2.7,3.1,2.98,Moderate,0.0017927690305200555,0,0,8.803239412030397e-05
9.0,2.3,8.9,1.3,2.5,3.24,High,0.001983419866292642,0,0,0.00012698299629694226
7.7,0.9,7.4,1.9,6.1,3.31,Moderate,0.0013316206832433277,0,0,0.0004556295957127762
6.3,3.9,5.8,4.7,3.3,2.73,High,0.003603102935365665,0,0,0.0009560433851895934
5.2,1.6,9.7,0.1,7.4,2.95,Low,0.004625973045276393,0,0,7.820426189022641e-06
7.9,2.0,9.4,0.4,4.3,3.42,Moderate,0.002606918519954905,0,0,0.00024264158703425759
8.3,3.8,9.1,0.1,2.7,3.48,High,0.004010237620252363,0,0,0.0007750461825375472
7.4,1.6,6.6,2.7,5.7,2.88,Moderate,0.0013951566543086629,0,0,0.0005010808596300584
9.9,0.4,9.6,2.0,2.1,3.09,High,0.005679988730667551,0,0,0.00017868439466455264
8.1,3.3,6.8,2.5,3.3,2.86,High,0.002797357233381892,0,0,0.00011696961034014683
9.6,3.3,5.5,0.6,5.0,3.19,High,0.0049957383262418205,0,0,2.919594511863997e-06
7.1,0.4,8.1,0.9,7.5,3.02,Moderate,0.002379313968993353,0,0,0.00020209847701460504
6.6,2.7,7.4,5.9,1.4,2.99,Moderate,0.0023042826658421617,0,0,0.0001339028534567206
9.4,1.4,5.2,5.1,2.9,3.59,High,0.003752826252037794,0,0,2.1322579016473525e-06
9.5,0.9,9.5,1.3,2.8,3.24,High,0.003562270152740913,0,0,0.00017883013421710016
9.9,1.1,9.8,0.2,3.0,3.54,High,0.003635320742452191,0,0,0.00010779004832648584
7.4,0.9,8.5,1.1,6.1,3.48,Moderate,0.0031664142432166467,0,0,0.0003390609852476656
7.8,1.0,9.8,0.2,5.2,3.04,Moderate,0.0029857318343507995,0,0,0.00014235043962068633
7.1,0.9,7.5,5.2,3.3,2.92,Moderate,0.0018080214316971049,0,0,0.00021036054919829278
8.6,2.3,5.4,4.2,3.5,3.38,High,0.0022810774483600312,0,0,7.2204246065566235e-06
6.3,1.7,6.8,5.2,4.0,2.84,Moderate,0.0016616441649617863,0,0,0.00011559766837965301
5.6,2.3,5.7,4.2,6.2,2.81,High,0.002053485926436479,0,0,0.001142373821892256
7.4,3.7,7.6,2.6,2.7,3.29,Moderate,0.0019722632489125084,0,0,0.0003689255818220187
7.9,2.8,5.5,4.9,2.9,3.03,High,0.002588584735880158,0,0,3.8641667769428123e-05
8.9,1.5,5.5,3.8,4.3,3.31,High,0.002292476121904991,0,0,4.693100646279108e-06
9.4,3.6,9.8,1.0,0.2,3.32,High,0.0038013307133722826,0,0,0.00031859171587697127
8.0,2.4,6.8,5.4,1.4,3.42,Moderate,0.002098047090809776,0,0,0.0011953698351514128
7.5,1.9,10.0,2.3,2.3,3.14,Moderate,0.0019584359396448876,0,0,4.2196517967176854e-05
9.1,3.1,8.9,2.1,0.8,3.1,High,0.0028313953041507614,0,0,0.00017639732362658076
6.3,3.4,9.5,0.9,3.9,2.97,Moderate,0.0027080676596821078,0,0,0.0002879398641091476
8.2,2.2,5.3,4.5,3.8,3.43,High,0.002669298458875972,0,0,1.5029886439464305e-05
7.5,2.6,7.5,3.0,3.4,3.02,Moderate,0.0007743199674229354,0,0,0.00016486794926416423
5.8,0.8,9.9,0.9,6.6,2.71,Low,0.003935297340059948,0,0,0.0001727234952981284
6.3,2.4,8.1,0.9,6.3,3.07,Moderate,0.0017955554889557256,0,0,9.533469043288516e-05
6.2,1.2,9.7,5.0,1.9,3.06,Moderate,0.0035667012240421852,0,0,0.0005157573156837855
8.5,0.3,7.1,3.4,4.7,3.23,High,0.001825731212313129,0,0,4.1879951471945445e-05
8.0,1.3,8.9,4.9,0.9,2.93,Moderate,0.0028893325573632086,0,0,0.00034392428034392425
6.6,3.4,5.5,5.0,3.5,2.9,High,0.0028711698721319576,0,0,0.0003768100449505181
9.5,1.5,6.4,3.0,3.6,3.86,High,0.004186927492105809,0,0,6.005157763144838e-06
7.3,1.4,8.5,4.6,2.2,3.28,Moderate,0.00187358025757737,0,0,0.00013300866294631262
7.0,2.7,7.4,6.0,0.9,2.85,Moderate,0.002663465889662826,0,0,0.00025916606183672874
8.6,3.8,9.2,2.2,0.2,3.26,High,0.0025248886267452398,0,0,0.0004188315240939613
6.3,1.5,5.1,3.1,8.0,3.21,High,0.002725599761000749,0,0,0.00029329154459639006
7.5,2.1,9.9,4.1,0.4,3.04,Moderate,0.0027914215357521762,0,0,5.793012668593927e-05
7.1,1.4,9.0,3.1,3.4,2.85,Moderate,0.0018157241367008318,0,0,5.0382555760317825e-05
7.9,3.4,9.0,0.5,3.2,3.08,Moderate,0.0019642742691017463,0,0,0.00021888411604648392
6.5,0.2,7.4,2.1,7.8,3.32,Moderate,0.0033399286788872292,0,0,0.0002568672046179823
6.3,2.8,8.8,1.5,4.6,2.65,Moderate,0.0024921457978365103,0,0,0.00013261009235758335
6.2,0.0,6.2,0.8,10.8,3.14,Moderate,0.0037838535474218485,0,0,0.0005577953650552056
8.1,0.7,7.6,3.5,4.1,3.04,High,0.0016213069030559524,0,0,0.00013242249924516513
9.0,1.7,7.3,3.1,2.9,3.58,High,0.0018651572257301632,0,0,2.0003813612581883e-05
